taxonid,taxoncode,taxonname,author,ecolgroup,highertaxonid,status,taxagroupid,publicationid,uncertaintytype,certainty_level_conservative,certainty_level_permissive,taxonname_updated,taxonname_updated_original,MDD_species,MDD_species_id,MDD_normalized_original_combination,MDD_validity,sciName,subclass,infraclass,magnorder,superorder,order,suborder,parvorder,superfamily,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet
7032,Mgc.me,Megacamelus merriami,"(Frick, 1921)",ARTI,7006,extinct,MAM,1587,NA,NA,NA,Megacamelus merriami,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6192,Mgldae,Megalonychidae,"Gervais, 1855",PILO,6905,extinct,MAM,1541,NA,NA,NA,Megalonychidae,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13373,?Mgx.sp,?Megalonyx sp.,"Harlan, 1825",PILO,6905,extinct,MAM,5087,?,family,genus,Megalonyx,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6850,Mgx,Megalonyx,"Harlan, 1825",PILO,6192,extinct,MAM,5087,NA,NA,NA,Megalonyx,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6193,Mgx.sp,Megalonyx sp.,"Harlan, 1825",PILO,6850,extinct,MAM,5087,NA,NA,NA,Megalonyx,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7224,cf.Mgx.sp,cf. Megalonyx sp.,"Harlan, 1825",PILO,6905,extinct,MAM,5087,cf,family,genus,Megalonyx,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6194,[Mgx.br],Megalonyx brachycephalus,NA,NA,NA,extinct,MAM,1541,NA,NA,NA,Megalonyx brachycephalus,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15497,[Mgx.cf.br],Megalonyx cf. M. brachycephalus,"Stovall and McAnulty, 1950",NA,NA,extinct,MAM,5087,cf,genus,species,Megalonyx brachycephalus,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15286,[cf.Mgx.br],cf. Megalonyx brachycephalus,"Stovall and McAnulty, 1950",NA,NA,extinct,MAM,1541,cf,genus,species,Megalonyx brachycephalus,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13374,?Mgx.je,?Megalonyx jeffersonii,"(Desmarest, 1822)",PILO,6905,extinct,MAM,5087,?,family,species,Megalonyx jeffersonii,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14725,Mgx.cf.je,Megalonyx cf. M. jeffersonii,"(Desmarest, 1822)",PILO,6850,extinct,MAM,5087,cf,genus,species,Megalonyx jeffersonii,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6196,Mgx.je,Megalonyx jeffersonii,"(Desmarest, 1822)",PILO,6850,extinct,MAM,5087,NA,NA,NA,Megalonyx jeffersonii,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7223,cf.Mgx.je,cf. Megalonyx jeffersonii,"(Desmarest, 1822)",PILO,6905,extinct,MAM,5087,cf,genus,species,Megalonyx jeffersonii,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15285,[Mgx.la],Megalonyx laqueatus,"Harlan, 1831",NA,NA,extinct,MAM,5088,NA,NA,NA,Megalonyx laqueatus,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15284,[Mgx.ld],Megalonyx leidyi,"Lindahl, 1893",NA,NA,extinct,MAM,1541,NA,NA,NA,Megalonyx leidyi,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13734,Mgx.cf.le,Megalonyx cf. M. leptostomus,"Cope, 1893",PILO,6850,extinct,MAM,5087,cf,genus,species,Megalonyx leptostomus,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6195,Mgx.le,Megalonyx leptostomus,"Cope, 1893",PILO,6850,extinct,MAM,5087,NA,NA,NA,Megalonyx leptostomus,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13375,cf.Mgx.le,cf. Megalonyx leptostomus,"Cope, 1893",PILO,6905,extinct,MAM,5087,cf,genus,species,Megalonyx leptostomus,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15283,[Mgx.ro],Megalonyx rohrmani,"Gustafson, 1978",NA,NA,extinct,MAM,5087,NA,NA,NA,Megalonyx rohrmani,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7675,Mgx.cf.wh,Megalonyx cf. M. wheatleyi,"Cope, 1871",PILO,6850,extinct,MAM,1541,cf,genus,species,Megalonyx wheatleyi,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6197,Mgx.wh,Megalonyx wheatleyi,"Cope, 1871",PILO,6850,extinct,MAM,1541,NA,NA,NA,Megalonyx wheatleyi,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13377,cf.Mgx.wh,cf. Megalonyx wheatleyi,"Cope, 1871",PILO,6905,extinct,MAM,5087,cf,genus,species,Megalonyx wheatleyi,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13717,Mgn,Megantereon,"Croizet & Jobert, 1828",CARN,13574,extinct,MAM,1594,NA,NA,NA,Megantereon,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13718,Mgn.he,Megantereon hesperus,"(Gazin, 1933)",CARN,13717,extinct,MAM,1594,NA,NA,NA,Megantereon hesperus,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15288,Msx.sp,Megasorex sp.,"Hibbard, 1950",SORI,6549,extant,MAM,1522,NA,NA,NA,Megasorex,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6198,Mgtdae,Megatheriidae,"Gray, 1821",PILO,6905,extinct,MAM,1541,NA,NA,NA,Megatheriidae,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25053,Met,Megatherium,"Cuvier, 1796",PILO,6198,extinct,MAM,8060,NA,NA,NA,Megatherium,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25052,Met.am,Megatherium americanum,"Cuvier, 1796",PILO,25053,extinct,MAM,8060,NA,NA,NA,Megatherium americanum,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25690,Met.me,Megatherium medinae,"Philippi, 1893",PILO,25053,extinct,MAM,NA,NA,NA,NA,Megatherium medinae,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13397,Meg,Megatylopus,"Matthew & Cook, 1909",ARTI,5902,extinct,MAM,1561,NA,NA,NA,Megatylopus,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13399,Meg.sp,Megatylopus sp.,"Matthew & Cook, 1909",ARTI,13397,extinct,MAM,1561,NA,NA,NA,Megatylopus,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13402,cf.Meg.sp,cf. Megatylopus sp.,"Matthew & Cook, 1909",ARTI,5902,extinct,MAM,1561,cf,family,genus,Megatylopus,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13398,Meg.co,Megatylopus cochrani,"(Hibbard & Riggs, 1949)",ARTI,13397,extinct,MAM,1561,NA,NA,NA,Megatylopus cochrani,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13401,cf.Meg.co,cf. Megatylopus cochrani,"Hibbard & Riggs, 1949",ARTI,5902,extinct,MAM,1561,cf,genus,species,Megatylopus cochrani,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13400,Meg.gi,Megatylopus gigas,"Matthew & Cook, 1909",ARTI,13397,extinct,MAM,1561,NA,NA,NA,Megatylopus gigas,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25716,Mei,Megistonyx,"McDonald et al, 2013",PILO,6192,extinct,MAM,8317,NA,NA,NA,Megistonyx,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25717,Mei.or,Megistonyx oreobios,"McDonald et al, 2013",PILO,25716,extinct,MAM,8317,NA,NA,NA,Megistonyx oreobios,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13869,Melnae,Mellivorinae,"Gray, 1865",CARN,6256,extant,MAM,1574,NA,NA,NA,Mellivorinae,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15483,[Mstdae.?Mepnae],Mustelidae ?Mephitinae,"Fischer, 1817|Bonaparte, 1845",NA,NA,extant,MAM,1532,?,family,subfamily,Mephitinae,Mustelidae ?Mephitinae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13651,Mep?.rx,Mephitis? rexroadensis,"Hibbard, 1952",CARN,6707,extinct,MAM,1560,?,family,species,Mephitis rexroadensis,Mephitis? rexroadensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38639,Mery,Merycoidodontoidea,"Carroll, 1988",ARTI,5825,extinct,MAM,7354,NA,NA,NA,Merycoidodontoidea,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15030,[Msx],Microsorex,"Baird, in Coues, 1877",NA,NA,extant,MAM,1522,NA,NA,NA,Microsorex,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15289,[Msx.sp],Microsorex sp.,"Baird, in Coues, 1877",NA,NA,extant,MAM,1522,NA,NA,NA,Microsorex,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15290,[Msx.pr],Microsorex pratensis,"Hibbard, 1944",NA,NA,extinct,MAM,1631,NA,NA,NA,Microsorex pratensis,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15291,[cf.Msx.pr],cf. Microsorex pratensis,"Hibbard, 1944",NA,NA,extinct,MAM,1631,cf,genus,species,Microsorex pratensis,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35234,[Micnae.sp],Microtinae sp.,"Gray, 1821",NA,NA,extant,MAM,1524,NA,NA,NA,Microtinae,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13825,Mic.ar,Microtus aratai,"(Martin, 1974)",RODE,7474,extinct,MAM,6017,NA,NA,NA,Microtus aratai,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6205,Mic.au,Microtus australis,"Martin, 1995",RODE,7473,extinct,MAM,1605,NA,NA,NA,Microtus australis,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15277,[Mic.de],Microtus deceitensis,"Guthrie & Matthews, 1971",NA,NA,extinct,MAM,1597,NA,NA,NA,Microtus deceitensis,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6854,Mic.me,Microtus meadensis,"(Hibbard, 1944)",RODE,7474,extinct,MAM,1605,NA,NA,NA,Microtus meadensis,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23906,Mic.mo,Microtus morlani,"Storer, 2004",RODE,6853,extinct,MAM,7574,NA,NA,NA,Microtus morlani,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6222,Mic.pa,Microtus paroperarius,"Hibbard, 1944",RODE,6853,extinct,MAM,1607,NA,NA,NA,Microtus paroperarius,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15278,[Mic.pli],Microtus pliocaenicus,"(Kormos, 1932)",NA,NA,extinct,MAM,1536,NA,NA,NA,Microtus pliocaenicus,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15018,[Mct.an],Mictomys anzaensis,"Zakrzewski, 1972",NA,NA,extinct,MAM,1536,NA,NA,NA,Mictomys anzaensis,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15279,[Mct.ka],Mictomys kansasensis,"(Hibbard, 1952)",NA,NA,extinct,MAM,1541,NA,NA,NA,Mictomys kansasensis,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15280,[Mct.me],Mictomys meltoni,"(Paulson, 1961)",NA,NA,extinct,MAM,1541,NA,NA,NA,Mictomys meltoni,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15295,[Mct.ve],Mictomys vetus,"(Wilson, 1933)",NA,NA,extinct,MAM,1541,NA,NA,NA,Mictomys vetus,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15296,[cf.Mct.ve],cf. Mictomys vetus,"(Wilson, 1933)",NA,NA,extinct,MAM,1646,cf,genus,species,Mictomys vetus,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6860,Mim,Mimomys,"Forsyth-Major, 1902",RODE,6711,extinct,MAM,5069,NA,NA,NA,Mimomys,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15307,Mim.sp,Mimomys sp.,"Forsyth-Major, 1902",RODE,6860,extant,MAM,5069,NA,NA,NA,Mimomys,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15361,[Mim(Op)sp],Mimomys (Ophiomys) sp.,"Hibbard & Zakrzewski, 1967",NA,NA,extinct,MAM,5069,NA,NA,NA,Mimomys,Mimomys (Ophiomys),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15023,[Mim.ta-pa],Mimomys taylori-parvus,NA,NA,NA,extinct,MAM,1610,NA,NA,NA,Mimomys,Mimomys taylori-parvus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13418,Mim.da,Mimomys dakotaensis,"Martin, 1989",RODE,6860,extinct,MAM,5069,NA,NA,NA,Mimomys dakotaensis,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13426,cf. Mim.da,cf. Mimomys dakotaensis,"Martin, 1989",RODE,6462,extinct,MAM,5069,cf,genus,species,Mimomys dakotaensis,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15298,[Mim.ma],Mimomys magilli,"(Hibbard, 1972)",NA,NA,extinct,MAM,5069,NA,NA,NA,Mimomys magilli,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15297,[Mim.mk],Mimomys mcknighti,"Gustafson, 1978",NA,NA,extinct,MAM,5069,NA,NA,NA,Mimomys mcknighti,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15450,[Mim.me],Mimomys meadensis,"(Hibbard, 1956)",NA,NA,extinct,MAM,5069,NA,NA,NA,Mimomys meadensis,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15301,[Mim.mo],Mimomys monahani,"Martin, 1972",NA,NA,extinct,MAM,5069,NA,NA,NA,Mimomys monahani,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34111,[Mio.pa],Mimomys panacaensis,"Mou, 1997",NA,NA,extinct,MAM,10267,NA,NA,NA,Mimomys panacaensis,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15304,[?Mim.pa],?Mimomys parvus,"Wilson, 1933",NA,NA,extinct,MAM,5069,?,family,species,Mimomys parvus,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15299,[Mim.pa],Mimomys parvus,"Wilson, 1933",NA,NA,extinct,MAM,5069,NA,NA,NA,Mimomys parvus,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15305,[cf.Mim.pa],cf. Mimomys parvus,"Wilson, 1933",NA,NA,extinct,MAM,5069,cf,genus,species,Mimomys parvus,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15302,[Mim.po],Mimomys poaphagus,"(Hibbard, 1941)",NA,NA,extinct,MAM,5069,NA,NA,NA,Mimomys poaphagus,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15303,[Mim.pr],Mimomys primus,"(Wilson, 1932)",NA,NA,extinct,MAM,5069,NA,NA,NA,Mimomys primus,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15300,[Mim.sa],Mimomys sawrockensis,"(Hibbard, 1957)",NA,NA,extinct,MAM,5069,NA,NA,NA,Mimomys sawrockensis,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15306,[cf.Mim.ta],cf. Mimomys taylori,"(Hibbard, 1959)",NA,NA,extinct,MAM,5069,cf,genus,species,Mimomys taylori,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6239,Mim.vi,Mimomys virginianus,"Repenning & Grady, 1988",RODE,6860,extinct,MAM,1597,NA,NA,NA,Mimomys virginianus,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13691,Mip,Miopetaurista,"Kretzoi, 1962",RODE,13874,extinct,MAM,6023,NA,NA,NA,Miopetaurista,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13692,Mip.we,Miopetaurista webbi,"(Robertson, 1976)",RODE,13691,extinct,MAM,5092,NA,NA,NA,Miopetaurista webbi,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6232,Mrx,Miracinonyx,"Adams, 1979",CARN,6063,extinct,MAM,1608,NA,NA,NA,Miracinonyx,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7093,Mrx.sp,Miracinonyx sp.,"Adams, 1979",CARN,6232,extinct,MAM,1608,NA,NA,NA,Miracinonyx,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14722,Mrx.cf.in,Miracinonyx cf. M. inexpectatus,"(Cope, 1895)",CARN,6232,extinct,MAM,1608,cf,genus,species,Miracinonyx inexpectatus,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6233,Mrx.in,Miracinonyx inexpectatus,"(Cope, 1895)",CARN,6232,extinct,MAM,1608,NA,NA,NA,Miracinonyx inexpectatus,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10089,cf.Mrx.in,cf. Miracinonyx inexpectatus,"(Cope, 1895)",CARN,19271,extinct,MAM,1608,cf,genus,species,Miracinonyx inexpectatus,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6234,Mrx.tr,Miracinonyx trumani,"(Savage, 1960)",CARN,6232,extinct,MAM,1608,NA,NA,NA,Miracinonyx trumani,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52862,Mrx.cf.tr,Miracinonyx cf. M. trumani,"(Savage, 1960)",NA,6232,extinct,MAM,1608,cf,genus,species,Miracinonyx trumani,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22511,Mix,Mixotoxodon,"Van Frank, 1957",NOTO,22510,extinct,MAM,1574,NA,NA,NA,Mixotoxodon,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22512,Mix.cf.la,Mixotoxodon cf. M. larensis,"Van Frank, 1957",NOTO,22511,extinct,MAM,6051,cf,genus,species,Mixotoxodon larensis,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25737,Mix.la,Mixotoxodon larensis,"Van Frank, 1957",NOTO,22511,extinct,MAM,8330,NA,NA,NA,Mixotoxodon larensis,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14138,Mna,Monachopsis,"Kretzoi, 1941",CARN,6428,extinct,MAM,6033,NA,NA,NA,Monachopsis,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14139,Mna.po,Monachopsis pontica,"(Eichwald, 1850)",CARN,14138,extinct,MAM,6033,NA,NA,NA,Monachopsis pontica,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25773,Moe,Morenoelaphus,"Carette, 1922",ARTI,5935,extinct,MAM,8342,NA,NA,NA,Morenoelaphus,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25774,Moe.lu,Morenoelaphus lujanensis,"Ameghino, 1888",ARTI,25773,extinct,MAM,8342,NA,NA,NA,Morenoelaphus lujanensis,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6969,Mor,Morrillia,NA,PROB,6360,extinct,MAM,1599,NA,NA,NA,Morrillia,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6970,Mor.ba,Morrillia barbouri,NA,PROB,6969,extinct,MAM,1599,NA,NA,NA,Morrillia barbouri,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6248,Mst.ev.be,Mustela eversmanii beringiae,"Anderson, 1977",CARN,6864,extant,MAM,1611,NA,NA,NA,Mustela eversmanii beringiae,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15373,[Mst.cf.ga],Mustela cf. M. gazini,"HIbbard, 1958",NA,NA,extinct,MAM,1541,cf,genus,species,Mustela gazini,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6250,[Mst.ma],Mustela macrodon,NA,NA,NA,extinct,MAM,1532,NA,NA,NA,Mustela macrodon,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13871,Mst.af.rx,Mustela aff. M. rexroadensis,"Hibbard, 1950",CARN,6863,extinct,MAM,1560,aff,genus,species,Mustela rexroadensis,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13645,Mst.cf.rx,Mustela cf. M. rexroadensis,"Hibbard, 1950",CARN,6863,extinct,MAM,1560,cf,genus,species,Mustela rexroadensis,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6253,Mst.rx,Mustela rexroadensis,"Hibbard, 1950",CARN,6863,extinct,MAM,1560,NA,NA,NA,Mustela rexroadensis,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13644,cf.Mst.rx,cf. Mustela rexroadensis,"Hibbard, 1950",CARN,6256,extinct,MAM,1560,cf,genus,species,Mustela rexroadensis,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14118,Mygdae,Mylagaulidae,"Cope, 1881",RODE,6462,extinct,MAM,6010,NA,NA,NA,Mylagaulidae,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15470,[Umb.cf.mo],Mylagaulus cf. M. monodon,"Cope, 1881",NA,NA,extinct,MAM,6010,cf,genus,species,Mylagaulus monodon,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15464,[Umb.mo],Mylagaulus monodon,"Cope, 1881",NA,NA,extinct,MAM,6010,NA,NA,NA,Mylagaulus monodon,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
