siteid,sitename,datasetid,collunitid,lat,long,elev,ageolder,ageyounger,chronologyname,variablename,taxonname_updated,MDD_species,order,family,genus,specificEpithet
3596,Prairie Creek [12Da9],4638,4493,38.71417,-87.17111,136,16007,4477,Syverson-Blois: bounds,Myodes gapperi,Myodes gapperi,Clethrionomys gapperi,Rodentia,Cricetidae,Clethrionomys,gapperi
3596,Prairie Creek [12Da9],4638,4493,38.71417,-87.17111,136,16007,4477,Syverson-Blois: bounds,cf. Sciurus niger,Sciurus niger,Sciurus niger,Rodentia,Sciuridae,Sciurus,niger
3596,Prairie Creek [12Da9],4638,4493,38.71417,-87.17111,136,18094,15984,Syverson-Blois: bounds,Blarina brevicauda,Blarina brevicauda,Blarina brevicauda,Eulipotyphla,Soricidae,Blarina,brevicauda
3596,Prairie Creek [12Da9],4638,4493,38.71417,-87.17111,136,18094,15984,Syverson-Blois: bounds,Condylura cristata,Condylura cristata,Condylura cristata,Eulipotyphla,Talpidae,Condylura,cristata
3596,Prairie Creek [12Da9],4638,4493,38.71417,-87.17111,136,18094,15984,Syverson-Blois: bounds,Cryptotis parva,Cryptotis parva,Cryptotis parvus,Eulipotyphla,Soricidae,Cryptotis,parvus
3596,Prairie Creek [12Da9],4638,4493,38.71417,-87.17111,136,18094,15984,Syverson-Blois: bounds,Marmota monax,Marmota monax,Marmota monax,Rodentia,Sciuridae,Marmota,monax
3596,Prairie Creek [12Da9],4638,4493,38.71417,-87.17111,136,18094,15984,Syverson-Blois: bounds,Microtus pennsylvanicus,Microtus pennsylvanicus,Microtus pennsylvanicus,Rodentia,Cricetidae,Microtus,pennsylvanicus
3596,Prairie Creek [12Da9],4638,4493,38.71417,-87.17111,136,18094,15984,Syverson-Blois: bounds,Microtus xanthognathus,Microtus xanthognathus,Microtus xanthognathus,Rodentia,Cricetidae,Microtus,xanthognathus
3596,Prairie Creek [12Da9],4638,4493,38.71417,-87.17111,136,18094,15984,Syverson-Blois: bounds,Ondatra zibethicus,Ondatra zibethicus,Ondatra zibethicus,Rodentia,Cricetidae,Ondatra,zibethicus
3596,Prairie Creek [12Da9],4638,4493,38.71417,-87.17111,136,18094,15984,Syverson-Blois: bounds,Peromyscus sp.,Peromyscus,NA,Rodentia,Cricetidae,Peromyscus,NA
3596,Prairie Creek [12Da9],4638,4493,38.71417,-87.17111,136,18094,15984,Syverson-Blois: bounds,Scalopus aquaticus,Scalopus aquaticus,Scalopus aquaticus,Eulipotyphla,Talpidae,Scalopus,aquaticus
3596,Prairie Creek [12Da9],4638,4493,38.71417,-87.17111,136,18094,15984,Syverson-Blois: bounds,Sorex cinereus,Sorex cinereus,Cryptotis parvus,Eulipotyphla,Soricidae,Sorex,cinereus
3596,Prairie Creek [12Da9],4638,4493,38.71417,-87.17111,136,18094,15984,Syverson-Blois: bounds,Synaptomys sp.,Synaptomys,NA,Rodentia,Cricetidae,Synaptomys,NA
3596,Prairie Creek [12Da9],4638,4493,38.71417,-87.17111,136,18094,15984,Syverson-Blois: bounds,Tamias striatus,Tamias striatus,Tamias striatus,Rodentia,Sciuridae,Tamias,striatus
3596,Prairie Creek [12Da9],4638,4493,38.71417,-87.17111,136,18094,15984,Syverson-Blois: bounds,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus,Rodentia,Sciuridae,Tamiasciurus,hudsonicus
3596,Prairie Creek [12Da9],4638,4493,38.71417,-87.17111,136,18094,15984,Syverson-Blois: bounds,Zapus hudsonius,Zapus hudsonius,Zapus hudsonius,Rodentia,Zapodidae,Zapus,hudsonius
3596,Prairie Creek [12Da9],4638,4493,38.71417,-87.17111,136,18094,15984,Syverson-Blois: bounds,Myodes gapperi,Myodes gapperi,Clethrionomys gapperi,Rodentia,Cricetidae,Clethrionomys,gapperi
3597,Pabst,4639,4494,40.17111,-88.83528,224,5404,2694,Syverson-Blois: bounds,Castor canadensis,Castor canadensis,Castor canadensis,Rodentia,Castoridae,Castor,canadensis
3597,Pabst,4639,4494,40.17111,-88.83528,224,5404,2694,Syverson-Blois: bounds,Cryptotis parva,Cryptotis parva,Cryptotis parvus,Eulipotyphla,Soricidae,Cryptotis,parvus
3597,Pabst,4639,4494,40.17111,-88.83528,224,5404,2694,Syverson-Blois: bounds,Ondatra zibethicus,Ondatra zibethicus,Ondatra zibethicus,Rodentia,Cricetidae,Ondatra,zibethicus
3597,Pabst,4639,4494,40.17111,-88.83528,224,5404,2694,Syverson-Blois: bounds,Scalopus aquaticus,Scalopus aquaticus,Scalopus aquaticus,Eulipotyphla,Talpidae,Scalopus,aquaticus
3597,Pabst,4639,4494,40.17111,-88.83528,224,5404,2694,Syverson-Blois: bounds,Spermophilus tridecemlineatus,Spermophilus tridecemlineatus,Ictidomys tridecemlineatus,Rodentia,Sciuridae,Ictidomys,tridecemlineatus
3597,Pabst,4639,4494,40.17111,-88.83528,224,5404,2694,Syverson-Blois: bounds,Synaptomys cooperi,Synaptomys cooperi,Synaptomys cooperi,Rodentia,Cricetidae,Synaptomys,cooperi
3597,Pabst,4639,4494,40.17111,-88.83528,224,5404,2694,Syverson-Blois: bounds,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus,Rodentia,Sciuridae,Tamiasciurus,hudsonicus
3597,Pabst,4639,4494,40.17111,-88.83528,224,5404,2694,Syverson-Blois: bounds,Marmota monax,Marmota monax,Marmota monax,Rodentia,Sciuridae,Marmota,monax
3597,Pabst,4639,4494,40.17111,-88.83528,224,5404,2694,Syverson-Blois: bounds,Microtus pennsylvanicus,Microtus pennsylvanicus,Microtus pennsylvanicus,Rodentia,Cricetidae,Microtus,pennsylvanicus
3597,Pabst,4639,4494,40.17111,-88.83528,224,5404,2694,Syverson-Blois: bounds,Spermophilus sp.,Spermophilus,NA,Rodentia,Sciuridae,Spermophilus,NA
3597,Pabst,4639,4494,40.17111,-88.83528,224,5404,2694,Syverson-Blois: bounds,Tamias striatus,Tamias striatus,Tamias striatus,Rodentia,Sciuridae,Tamias,striatus
3597,Pabst,4639,4494,40.17111,-88.83528,224,5404,2694,Syverson-Blois: bounds,Peromyscus sp.,Peromyscus,NA,Rodentia,Cricetidae,Peromyscus,NA
3597,Pabst,4639,4494,40.17111,-88.83528,224,5404,2694,Syverson-Blois: bounds,Geomys bursarius,Geomys bursarius,Geomys bursarius,Rodentia,Geomyidae,Geomys,bursarius
3597,Pabst,4639,4494,40.17111,-88.83528,224,5404,2694,Syverson-Blois: bounds,Microtus ochrogaster,Microtus ochrogaster,Microtus ochrogaster,Rodentia,Cricetidae,Microtus,ochrogaster
3597,Pabst,4639,4494,40.17111,-88.83528,224,5404,2694,Syverson-Blois: bounds,Sciurus sp.,Sciurus,NA,Rodentia,Sciuridae,Sciurus,NA
3597,Pabst,4639,4494,40.17111,-88.83528,224,5404,2694,Syverson-Blois: bounds,Microtus sp.,Microtus,NA,Rodentia,Cricetidae,Microtus,NA
3600,Anderson Peat Mine,4642,4497,41.75,-90,175,12594,9084,Syverson-Blois: bounds,Ondatra zibethicus,Ondatra zibethicus,Ondatra zibethicus,Rodentia,Cricetidae,Ondatra,zibethicus
3600,Anderson Peat Mine,4642,4497,41.75,-90,175,12594,9084,Syverson-Blois: bounds,Scalopus aquaticus,Scalopus aquaticus,Scalopus aquaticus,Eulipotyphla,Talpidae,Scalopus,aquaticus
3601,Bell Cave [ACb-2],4643,4498,34.72944,-87.79222,154,17234,11024,Syverson-Blois: bounds,Spermophilus tridecemlineatus,Spermophilus tridecemlineatus,Ictidomys tridecemlineatus,Rodentia,Sciuridae,Ictidomys,tridecemlineatus
3602,McKees Rocks Village [36AL16],4644,4499,40.47222,-80.04972,229,1084,104,Syverson-Blois: bounds,Castor canadensis,Castor canadensis,Castor canadensis,Rodentia,Castoridae,Castor,canadensis
3602,McKees Rocks Village [36AL16],4644,4499,40.47222,-80.04972,229,1084,104,Syverson-Blois: bounds,Marmota monax,Marmota monax,Marmota monax,Rodentia,Sciuridae,Marmota,monax
3602,McKees Rocks Village [36AL16],4644,4499,40.47222,-80.04972,229,1084,104,Syverson-Blois: bounds,Microtus pennsylvanicus,Microtus pennsylvanicus,Microtus pennsylvanicus,Rodentia,Cricetidae,Microtus,pennsylvanicus
3602,McKees Rocks Village [36AL16],4644,4499,40.47222,-80.04972,229,1084,104,Syverson-Blois: bounds,Ondatra zibethicus,Ondatra zibethicus,Ondatra zibethicus,Rodentia,Cricetidae,Ondatra,zibethicus
3602,McKees Rocks Village [36AL16],4644,4499,40.47222,-80.04972,229,1084,104,Syverson-Blois: bounds,Scalopus aquaticus,Scalopus aquaticus,Scalopus aquaticus,Eulipotyphla,Talpidae,Scalopus,aquaticus
3602,McKees Rocks Village [36AL16],4644,4499,40.47222,-80.04972,229,1084,104,Syverson-Blois: bounds,Sciurus carolinensis,Sciurus carolinensis,Sciurus carolinensis,Rodentia,Sciuridae,Sciurus,carolinensis
3602,McKees Rocks Village [36AL16],4644,4499,40.47222,-80.04972,229,1084,104,Syverson-Blois: bounds,Sciurus niger,Sciurus niger,Sciurus niger,Rodentia,Sciuridae,Sciurus,niger
3602,McKees Rocks Village [36AL16],4644,4499,40.47222,-80.04972,229,1084,104,Syverson-Blois: bounds,Sciurus sp.,Sciurus,NA,Rodentia,Sciuridae,Sciurus,NA
3602,McKees Rocks Village [36AL16],4644,4499,40.47222,-80.04972,229,1084,104,Syverson-Blois: bounds,Tamias minimus,Tamias minimus,Neotamias minimus,Rodentia,Sciuridae,Neotamias,minimus
3603,Drew [36AL62],4645,4500,40.36778,-80.11889,260,1244,334,Syverson-Blois: bounds,Castor canadensis,Castor canadensis,Castor canadensis,Rodentia,Castoridae,Castor,canadensis
3603,Drew [36AL62],4645,4500,40.36778,-80.11889,260,1244,334,Syverson-Blois: bounds,Glaucomys sp.,Glaucomys,NA,Rodentia,Sciuridae,Glaucomys,NA
3603,Drew [36AL62],4645,4500,40.36778,-80.11889,260,1244,334,Syverson-Blois: bounds,Peromyscus sp.,Peromyscus,NA,Rodentia,Cricetidae,Peromyscus,NA
3603,Drew [36AL62],4645,4500,40.36778,-80.11889,260,1244,334,Syverson-Blois: bounds,Rattus norvegicus,Rattus norvegicus,Rattus norvegicus,Rodentia,Muridae,Rattus,norvegicus
3603,Drew [36AL62],4645,4500,40.36778,-80.11889,260,1244,334,Syverson-Blois: bounds,Synaptomys cooperi,Synaptomys cooperi,Synaptomys cooperi,Rodentia,Cricetidae,Synaptomys,cooperi
3603,Drew [36AL62],4645,4500,40.36778,-80.11889,260,1244,334,Syverson-Blois: bounds,Microtus pennsylvanicus,Microtus pennsylvanicus,Microtus pennsylvanicus,Rodentia,Cricetidae,Microtus,pennsylvanicus
3603,Drew [36AL62],4645,4500,40.36778,-80.11889,260,1244,334,Syverson-Blois: bounds,Ondatra zibethicus,Ondatra zibethicus,Ondatra zibethicus,Rodentia,Cricetidae,Ondatra,zibethicus
3603,Drew [36AL62],4645,4500,40.36778,-80.11889,260,1244,334,Syverson-Blois: bounds,Sciurus niger,Sciurus niger,Sciurus niger,Rodentia,Sciuridae,Sciurus,niger
3603,Drew [36AL62],4645,4500,40.36778,-80.11889,260,1244,334,Syverson-Blois: bounds,Marmota monax,Marmota monax,Marmota monax,Rodentia,Sciuridae,Marmota,monax
3603,Drew [36AL62],4645,4500,40.36778,-80.11889,260,1244,334,Syverson-Blois: bounds,Tamias striatus,Tamias striatus,Tamias striatus,Rodentia,Sciuridae,Tamias,striatus
3603,Drew [36AL62],4645,4500,40.36778,-80.11889,260,1244,334,Syverson-Blois: bounds,Sciurus sp.,Sciurus,NA,Rodentia,Sciuridae,Sciurus,NA
3604,Oakfield [MDa1-4],4646,4501,43,-78.25,269,1084,-75,Syverson-Blois: bounds,Castor canadensis,Castor canadensis,Castor canadensis,Rodentia,Castoridae,Castor,canadensis
3604,Oakfield [MDa1-4],4646,4501,43,-78.25,269,1084,-75,Syverson-Blois: bounds,Peromyscus sp.,Peromyscus,NA,Rodentia,Cricetidae,Peromyscus,NA
3604,Oakfield [MDa1-4],4646,4501,43,-78.25,269,1084,-75,Syverson-Blois: bounds,Microtus pennsylvanicus,Microtus pennsylvanicus,Microtus pennsylvanicus,Rodentia,Cricetidae,Microtus,pennsylvanicus
3604,Oakfield [MDa1-4],4646,4501,43,-78.25,269,1084,-75,Syverson-Blois: bounds,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus,Rodentia,Sciuridae,Tamiasciurus,hudsonicus
3604,Oakfield [MDa1-4],4646,4501,43,-78.25,269,1084,-75,Syverson-Blois: bounds,Sciurus carolinensis,Sciurus carolinensis,Sciurus carolinensis,Rodentia,Sciuridae,Sciurus,carolinensis
